"Campaign name","Campaign ID","Ad set name","Ad set ID","Ad name","Ad ID",Platform,Placement,"Conversion device","Delivery status","Delivery level",Reach,Impressions,Frequency,"Attribution setting","Result type",Results,"Amount spent (USD)","Video ID","Image name","Video name","Website URL",call_to_action_type,headline,Description,"Link clicks","CPC (cost per link click)","CPM (cost per 1,000 impressions)","CTR (all)","Result rate",Views,"Clicks (all)","CPC (all)","Purchases rate per link clicks","Landing page views rate per link clicks","Result value type","Results value","Result value type","Results ROAS","Cost per 1,000 Meta Accounts reached","Ad Delivery","Video average play time","Video plays at 25%","Video plays at 50%","Video plays at 75%","Video plays at 95%","Video plays at 100%","Page engagement","Facebook likes","Instagram follows","Post comments","Post engagements","Post reactions","Post saves","Post shares",ThruPlays,"Video plays","3-second video plays","Unique link clicks","Outbound clicks","Unique outbound clicks","Unique CTR (link click-through rate)","Outbound CTR (click-through rate)","Unique outbound CTR (click-through rate)","Unique clicks (all)","Unique CTR (all)","Instagram profile visits","Cost per outbound click","Cost per unique link click","Cost per unique outbound click","Cost per unique click (all)","Adds of payment info","Adds to cart","Cost per add to cart","Adds to cart conversion value","Checkouts initiated","Cost per checkout initiated","Checkouts initiated conversion value",Purchases,"Cost per purchase","Purchase ROAS (return on ad spend)","Purchases conversion value","Reporting starts","Reporting ends"
"LittleData - Prospecting CBO",120246244099810327,"Concept 2 - Best Gift",120246251203520327,"2 Print + Dads Gift",120246251203530327,instagram,Feed,android_smartphone,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,not_delivering,,,,,,,2,,,,2,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO",120246244099810327,"Concept 2 - Best Gift",120246251203520327,"2 Print + Dads Gift",120246251203530327,instagram,Feed,0,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,,,,,,,,,,,,,,,,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO",120246244099810327,"Concept 2 - Best Gift",120246251203520327,"2 Print + Dads Gift",120246251203530327,instagram,"Instagram Reels",iphone,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,2,,,,,,,,,,,,,,,not_delivering,,,,,,,2,,,,2,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO",120246244099810327,"Concept 2 - Best Gift",120246251203520327,"2 Print + Dads Gift",120246251203530327,instagram,"Instagram Reels",android_smartphone,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,2,,,,,,,,,,,,,,,not_delivering,,,,,,,2,,,,2,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO Duplicate",120247312792380327,"Concept 6 - Founders Letter",120247312792480327,"Letter 2",120247312792390327,facebook,Feed,desktop,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/collections/best-sellers,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,not_delivering,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO Duplicate",120247312792380327,"Concept 6 - Founders Letter",120247312792480327,"Letter 2",120247312792390327,facebook,Feed,ipad,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/collections/best-sellers,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,not_delivering,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO Duplicate",120247312792380327,"Concept 3 - First Apartment",120247312792450327,"3 Prints on bed",120247312792580327,facebook,Feed,android_smartphone,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/collections/best-sellers,SHOP_NOW,{{product.name}},,3,,,,,,,,,,,,,,,not_delivering,,,,,,,4,1,,,3,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Music Row Single PDP Test",120244718915920327,"New Sales Ad Set",120244718915930327,"Music Row Static - In Stock",120244718915940327,instagram,Feed,iphone,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/products/music-row-wall-art-cubist-nashville-tennessee-usa?variant=47612726968458,SEE_DETAILS,{{product.name}},,,,,,,,,,,,,,,,,not_delivering,,,,,,,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,facebook,"Facebook Reels",android_smartphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,inactive,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,facebook,Feed,ipad,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,inactive,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,facebook,Feed,iphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,17,,,,,,,,,,,,,,,inactive,,,,,,,19,,,,19,2,,,,,,,15,14,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,facebook,"Search results",iphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,3,,,,,,,,,,,,,,,inactive,,,,,,,3,,,,3,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,instagram,"Instagram Stories",android_smartphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,inactive,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,instagram,"Instagram Stories",iphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,4,,,,,,,,,,,,,,,inactive,,,,,,,4,,,,4,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,instagram,"Instagram Reels",iphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,inactive,,,,,,,2,,,,2,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,facebook,"Facebook Reels",iphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,inactive,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO Duplicate",120247312792380327,"Concept 3 - First Apartment",120247312792450327,"3 Prints on bed",120247312792580327,facebook,Feed,iphone,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/collections/best-sellers,SHOP_NOW,{{product.name}},,10,,,,,,,,,,,,,,,not_delivering,,,,,,,11,1,,,10,,,,,,,,10,8,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,instagram,Feed,ipad,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,inactive,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,instagram,Feed,iphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,12,,,,,,,,,,,,,,,inactive,,,,,,,19,,,,19,6,1,,,,,,12,11,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO Duplicate",120247312792380327,"Concept 3 - First Apartment",120247312792450327,"3 Prints on bed",120247312792580327,instagram,"Instagram Stories",iphone,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/collections/best-sellers,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,not_delivering,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO Duplicate",120247312792380327,"Concept 3 - First Apartment",120247312792450327,"3 Prints on bed",120247312792580327,facebook,Feed,android_tablet,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/collections/best-sellers,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,not_delivering,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO Duplicate",120247312792380327,"Concept 3 - First Apartment",120247312792450327,"3 Prints on bed",120247312792580327,facebook,Feed,ipad,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/collections/best-sellers,SHOP_NOW,{{product.name}},,2,,,,,,,,,,,,,,,not_delivering,,,,,,,3,,,,3,1,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO Duplicate",120247312792380327,"Concept 3 - First Apartment",120247312792450327,"3 Prints on bed",120247312792580327,facebook,Feed,desktop,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/collections/best-sellers,SHOP_NOW,{{product.name}},,4,,,,,,,,,,,,,,,not_delivering,,,,,,,5,,,,5,1,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Music Row Single PDP Test",120244718915920327,"New Sales Ad Set",120244718915930327,"Music Row Static - In Stock",120244718915940327,facebook,Feed,iphone,not_delivering,ad,,,,Incremental,,,,0,,,https://eastcoastartstudio.com/products/music-row-wall-art-cubist-nashville-tennessee-usa?variant=47612726968458,SEE_DETAILS,{{product.name}},,2,,,,,,,,,,,,,,,not_delivering,,,,,,,3,,,,3,1,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,instagram,"Instagram Reels",iphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,3,,,,,,,,,,,,,,,inactive,,,,,,,3,,,,3,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,facebook,Feed,desktop,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,5,,,,,,,,,,,,,,,inactive,,,,,,,6,,,,6,1,,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,facebook,"Search results",iphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,16,,,,,,,,,,,,,,,inactive,,,,,,,16,,,,16,,,,,,,,16,16,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO Duplicate",120247312792380327,"Concept 4 - Where we met",120247312792460327,"2 Print Static",120247312792610327,facebook,Feed,desktop,not_delivering,ad,,,,Incremental,,,,0,,,http://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,not_delivering,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO Duplicate",120247312792380327,"Concept 4 - Where we met",120247312792460327,"2 Print Static",120247312792610327,instagram,Feed,android_smartphone,not_delivering,ad,,,,Incremental,,,,0,,,http://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,not_delivering,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO Duplicate",120247312792380327,"Concept 4 - Where we met",120247312792460327,"2 Print Static",120247312792610327,instagram,Feed,iphone,not_delivering,ad,,,,Incremental,,,,0,,,http://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,3,,,,,,,,,,,,,,,not_delivering,,,,,,,3,,,,3,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Prospecting CBO Duplicate",120247312792380327,"Concept 4 - Where we met",120247312792460327,"2 Print Static",120247312792610327,instagram,Feed,0,not_delivering,ad,,,,Incremental,,,,0,,,http://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,,,,,,,,,,,,,,,,not_delivering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Retargeting",120246576715270327,"Retargeting Testing",120246576715280327,"Good quality ad",120246577486410327,instagram,Feed,iphone,not_delivering,ad,,,,Incremental,,,,0,,,http://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,4,,,,,,,,,,,,,,,not_delivering,,,,,,,4,,,,4,,,,,,,,4,3,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Retargeting",120246576715270327,"Retargeting Testing",120246576715280327,"Good quality ad",120246577486410327,instagram,Feed,android_smartphone,not_delivering,ad,,,,Incremental,,,,0,,,http://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,not_delivering,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Retargeting",120246576715270327,"Retargeting Testing",120246576715280327,"Good quality ad",120246577486410327,facebook,Feed,iphone,not_delivering,ad,,,,Incremental,,,,0,,,http://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,6,,,,,,,,,,,,,,,not_delivering,,,,,,,7,,,,7,1,,,,,,,6,5,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Retargeting",120246576715270327,"Retargeting Testing",120246576715280327,"Good quality ad",120246577486410327,facebook,Feed,android_smartphone,not_delivering,ad,,,,Incremental,,,,0,,,http://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,not_delivering,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Retargeting",120246576715270327,"Retargeting Testing",120246576715280327,"Good quality ad",120246577486410327,facebook,Feed,desktop,not_delivering,ad,,,,Incremental,,,,0,,,http://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,4,,,,,,,,,,,,,,,not_delivering,,,,,,,4,,,,4,,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Retargeting",120246576715270327,"Retargeting Testing",120246576715280327,"Good quality ad",120246577486410327,facebook,Feed,ipad,not_delivering,ad,,,,Incremental,,,,0,,,http://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,2,,,,,,,,,,,,,,,not_delivering,,,,,,,2,,,,2,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Retargeting",120246576715270327,"Retargeting Testing",120246576715280327,"Good quality ad",120246577486410327,facebook,"Facebook Reels",iphone,not_delivering,ad,,,,Incremental,,,,0,,,http://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,not_delivering,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Retargeting",120246576715270327,"Retargeting Testing",120246576715280327,"Good quality ad",120246577486410327,facebook,"Search results",desktop,not_delivering,ad,,,,Incremental,,,,0,,,http://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,2,,,,,,,,,,,,,,,not_delivering,,,,,,,2,,,,2,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Retargeting",120246576715270327,"Retargeting Testing",120246576715280327,"Good quality ad",120246577486410327,threads,"Threads feed",android_tablet,not_delivering,ad,,,,Incremental,,,,0,,,http://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,not_delivering,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,facebook,"Facebook Stories",iphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,inactive,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,facebook,"Search results",android_smartphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,inactive,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,instagram,"Instagram Stories",0,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,,,,,,,,,,,,,,,,inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,instagram,Feed,android_smartphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,2,,,,,,,,,,,,,,,inactive,,,,,,,2,,,,2,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,instagram,"Instagram Stories",iphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,21,,,,,,,,,,,,,,,inactive,,,,,,,21,,,,21,,,,,,,,20,16,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,threads,"Threads feed",iphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,2,,,,,,,,,,,,,,,inactive,,,,,,,2,,,,2,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,facebook,"Ads on Facebook Reels",iphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,inactive,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,facebook,"Facebook Reels",0,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,,,,,,,,,,,,,,,,inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,facebook,"Facebook Reels",android_smartphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,2,,,,,,,,,,,,,,,inactive,,,,,,,2,,,,2,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,facebook,"Facebook Reels",iphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,5,,,,,,,,,,,,,,,inactive,,,,,,,5,,,,5,,,,,,,,5,4,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,instagram,Feed,iphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,24,,,,,,,,,,,,,,,inactive,,,,,,,30,,,,30,6,,,,,,,22,21,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,facebook,"Search results",0,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,,,,,,,,,,,,,,,,inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,facebook,Marketplace,iphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,7,,,,,,,,,,,,,,,inactive,,,,,,,7,,,,7,,,,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,facebook,Feed,0,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,,,,,,,,,,,,,,,,inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,1,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,facebook,Feed,desktop,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,2,,,,,,,,,,,,,,,inactive,,,,,,,4,,,,4,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,facebook,Feed,android_smartphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,21,,,,,,,,,,,,,,,inactive,,,,,,,23,,,,23,2,,,,,,,22,18,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,facebook,Feed,iphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,59,,,,,,,,,,,,,,,inactive,,,,,,,67,,,,67,7,1,,,,,,45,38,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,facebook,Feed,ipad,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,10,,,,,,,,,,,,,,,inactive,,,,,,,11,1,,,10,,,,,,,,9,8,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,facebook,Feed,android_smartphone,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,4,,,,,,,,,,,,,,,inactive,,,,,,,5,,,,5,1,,,,,,,4,4,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,facebook,Feed,0,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,0,,,https://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,,,,,,,,,,,,,,,,inactive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,2026-01-01,2026-07-09
"LittleData - Retargeting Duplicate",120247312851600327,"Retargeting Testing",120247312851610327,"Good quality ad",120247312851590327,facebook,"Facebook Stories",iphone,not_delivering,ad,,,,Incremental,,,,0,,,http://eastcoastartstudio.com/,SHOP_NOW,{{product.name}},,1,,,,,,,,,,,,,,,not_delivering,,,,,,,1,,,,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,2026-01-01,2026-07-09
