"Campaign name","Campaign ID","Ad set name","Ad set ID","Ad name","Ad ID",Placement,"Conversion device",Platform,Day,"Delivery status","Delivery level",Reach,Impressions,Frequency,"Attribution setting","Result type",Results,"Amount spent (USD)","Cost per result",Starts,Ends,"Reporting starts","Reporting ends"
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,Feed,iphone,instagram,2026-05-12,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-12,2026-05-12
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,Feed,0,instagram,2026-05-12,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-12,2026-05-12
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,"Facebook Reels",0,facebook,2026-05-12,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-12,2026-05-12
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,Feed,0,facebook,2026-05-12,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-12,2026-05-12
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,Feed,iphone,facebook,2026-05-12,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-12,2026-05-12
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,Feed,android_smartphone,facebook,2026-05-12,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-12,2026-05-12
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,Feed,ipad,facebook,2026-05-12,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-12,2026-05-12
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,Feed,android_tablet,facebook,2026-05-12,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-12,2026-05-12
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,Feed,iphone,facebook,2026-05-11,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-11,2026-05-11
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"Customer Success Ad",120244677830690327,Feed,iphone,facebook,2026-05-11,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-11,2026-05-11
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"Customer Success Ad",120244677830690327,Feed,0,instagram,2026-05-11,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-11,2026-05-11
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"Customer Success Ad",120244677830690327,Feed,iphone,instagram,2026-05-11,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-11,2026-05-11
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,Feed,0,facebook,2026-05-11,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-11,2026-05-11
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,0,facebook,2026-05-11,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-11,2026-05-11
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,Feed,0,instagram,2026-05-11,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-11,2026-05-11
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,Feed,iphone,instagram,2026-05-11,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-11,2026-05-11
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"5 Images + Copy",120244628572270327,Feed,iphone,facebook,2026-05-11,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-11,2026-05-11
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Instagram Stories",iphone,instagram,2026-05-11,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-11,2026-05-11
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Instagram Stories",0,instagram,2026-05-11,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-11,2026-05-11
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,iphone,facebook,2026-05-11,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-11,2026-05-11
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"Customer Success Ad",120244677830690327,Feed,0,facebook,2026-05-11,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-11,2026-05-11
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,Feed,iphone,facebook,2026-05-11,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-11,2026-05-11
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"5 Images + Copy",120244628572270327,Feed,0,facebook,2026-05-11,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-11,2026-05-11
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,Feed,ipad,instagram,2026-05-11,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-11,2026-05-11
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"1 Image",120244382305550327,"Facebook Reels",iphone,facebook,2026-05-11,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-11,2026-05-11
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,"Instagram Stories",0,instagram,2026-05-11,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-11,2026-05-11
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,Feed,android_smartphone,facebook,2026-05-11,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-11,2026-05-11
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,Feed,0,facebook,2026-05-11,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-11,2026-05-11
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,Feed,0,instagram,2026-05-11,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-11,2026-05-11
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,Feed,iphone,instagram,2026-05-11,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-11,2026-05-11
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"1 Image",120244382305550327,Feed,0,facebook,2026-05-11,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-11,2026-05-11
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"1 Image",120244382305550327,Feed,iphone,facebook,2026-05-11,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-11,2026-05-11
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"1 Image",120244382305550327,"Instagram Reels",0,instagram,2026-05-11,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-11,2026-05-11
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"1 Image",120244382305550327,"Facebook Reels",0,facebook,2026-05-11,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-11,2026-05-11
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,iphone,facebook,2026-05-10,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Instagram Stories",iphone,instagram,2026-05-10,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Instagram Stories",0,instagram,2026-05-10,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Search results",0,facebook,2026-05-10,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Search results",iphone,facebook,2026-05-10,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,android_smartphone,facebook,2026-05-10,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,0,instagram,2026-05-10,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,0,facebook,2026-05-10,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Instagram Reels",iphone,instagram,2026-05-10,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Facebook Reels",0,facebook,2026-05-10,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Facebook Reels",iphone,facebook,2026-05-10,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,iphone,instagram,2026-05-10,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,Feed,android_smartphone,facebook,2026-05-10,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,Feed,iphone,facebook,2026-05-10,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,Feed,0,facebook,2026-05-10,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"5 Images + Copy",120244628572270327,Feed,desktop,facebook,2026-05-10,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,Feed,iphone,facebook,2026-05-10,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"1 Image Static - Best Sellers",120244289062370327,Feed,0,facebook,2026-05-10,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,"Instagram Stories",iphone,instagram,2026-05-10,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,"Instagram Stories",0,instagram,2026-05-10,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,Feed,0,facebook,2026-05-10,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,Feed,desktop,facebook,2026-05-10,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"1 Image Static - Best Sellers",120244289062370327,Feed,iphone,facebook,2026-05-10,not_delivering,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,Feed,0,instagram,2026-05-10,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"1 Image",120244382305550327,"Instagram Reels",0,instagram,2026-05-10,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"1 Image",120244382305550327,Feed,0,instagram,2026-05-10,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"1 Image",120244382305550327,Feed,iphone,instagram,2026-05-10,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"2 Image Static",120244287902620327,Feed,0,facebook,2026-05-10,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"5 Images + Copy",120244628572270327,Feed,0,facebook,2026-05-10,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"9 Image + Discount",120244629176600327,Feed,iphone,instagram,2026-05-10,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-10,2026-05-10
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,iphone,facebook,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Search results",0,facebook,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Search results",iphone,facebook,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,0,instagram,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,desktop,facebook,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,android_smartphone,facebook,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Ads on Facebook Reels",0,facebook,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,0,facebook,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Facebook Reels",iphone,facebook,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Facebook Reels",0,facebook,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Ads on Facebook Reels",iphone,facebook,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Threads feed",iphone,threads,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,iphone,instagram,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Instagram Stories",iphone,instagram,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Marketplace,iphone,facebook,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,ipad,facebook,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Instagram Stories",0,instagram,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"1 Image",120244382305550327,Feed,0,instagram,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,Feed,iphone,instagram,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"1 Image",120244382305550327,"Instagram Stories",0,instagram,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"1 Image",120244382305550327,"Instagram Stories",iphone,instagram,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"1 Image",120244382305550327,Feed,iphone,facebook,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"1 Image",120244382305550327,"Instagram Reels",iphone,instagram,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"1 Image",120244382305550327,Feed,iphone,instagram,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"1 Image",120244382305550327,"Instagram Reels",0,instagram,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"2 Image Static",120244287902620327,Feed,0,facebook,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"2 Image Static",120244287902620327,Feed,iphone,facebook,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"5 Images + Copy",120244628572270327,"Facebook Reels",0,facebook,2026-05-09,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,"Broad_Pack3 - May 9",120244619377280327,"5 Images + Copy",120244628572270327,"Facebook Reels",android_tablet,facebook,2026-05-09,not_delivering,ad,,,,Incremental,,,,,2026-05-09,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,Feed,0,facebook,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,Feed,iphone,facebook,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,Feed,0,instagram,2026-05-09,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-09,2026-05-09
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Feed,ipad,facebook,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,Feed,0,instagram,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack2,120244380430020327,"6 Images",120244439296070327,Feed,iphone,instagram,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-05,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Instagram Stories",0,instagram,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Instagram Stories",iphone,instagram,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Marketplace,0,facebook,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,Marketplace,iphone,facebook,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Search results",0,facebook,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-08,2026-05-08
"Prospecting Static CBO",120244285703060327,Broad_Pack1,120244285703070327,"Multiple Pieces",120244294666470327,"Facebook Reels",android_smartphone,facebook,2026-05-08,inactive,ad,,,,"7-day click, 1-day view, or 1-day engaged-view",,,,,2026-05-03,Ongoing,2026-05-08,2026-05-08
